VulLink,Origin,Dest,ODIndex,Demand,UECost
2,10,16,226,1000,28.0963
2,10,15,227,1400,33.4418
2,10,14,228,1400,25.834
2,10,13,229,1600,14.1357
2,10,12,230,1000,17.2898
2,10,11,231,1400,14.2586
2,10,9,232,3900,12.3201
2,10,8,233,1400,18.2999
2,10,7,234,800,35.0993
2,10,6,235,500,38.6965
2,10,5,236,400,22.0371
2,10,4,237,500,10.5598
2,10,3,238,1500,8.12324
2,10,2,239,300,12.7526
2,10,1,240,200,27.3242
2,10,0,241,500,16.7646
2,11,23,242,500,20.1822
2,11,22,243,700,24.131
2,11,21,244,700,35.4972
2,11,20,245,300,31.0452
2,11,19,246,400,39.4514
2,11,18,247,300,43.9119
2,11,17,248,200,43.7265
2,11,16,249,600,41.788
2,11,15,250,700,45.8097
2,11,14,251,700,39.5257
2,11,13,252,700,27.8274
2,11,12,253,1300,3.03119
2,11,10,254,1400,13.6917
2,11,9,255,2000,26.0118
2,11,8,256,600,21.0552
2,11,7,257,600,35.9492
2,11,6,258,700,41.8457
2,11,5,259,200,22.2917
2,11,4,260,200,10.8144
2,11,3,261,600,8.37784
2,11,2,262,200,4.02644
2,11,1,263,100,27.5788
2,11,0,264,200,8.03843
2,12,23,265,800,17.151
2,12,22,266,800,21.0998
2,12,21,267,1300,32.466
2,12,20,268,600,28.014
2,12,19,269,600,36.4202
2,12,18,270,300,45.7423
2,12,17,271,100,40.6953
2,12,16,272,500,44.8218
2,12,15,273,600,43.9037
2,12,14,274,700,41.3561
2,12,13,275,600,30.1473
2,12,11,276,1300,3.03378
2,12,10,277,1000,16.7255
2,12,9,278,1900,29.0456
2,12,8,279,600,24.0889
2,12,7,280,600,38.983
2,12,6,281,400,42.7512
2,12,5,282,200,25.3255
2,12,4,283,200,13.8482
2,12,3,284,600,11.4116
2,12,2,285,100,7.06022
2,12,1,286,300,30.6126
2,12,0,287,500,11.0722
2,13,23,288,400,13.1042
2,13,22,289,1100,9.04646
2,13,21,290,1200,21.5079
2,13,20,291,400,23.9672
2,13,19,292,500,27.4012
2,13,18,293,300,17.4849
2,13,17,294,100,31.6762
2,13,16,295,700,24.8537
2,13,15,296,700,33.8021
2,13,14,297,1300,13.0987
2,13,12,298,600,31.0746
2,13,11,299,700,28.2348
2,13,10,300,1600,13.9762
2,13,9,301,2100,26.2963
2,13,8,302,600,32.2761
2,13,7,303,400,39.0471
2,13,6,304,200,33.7322
2,13,5,305,100,36.0133
2,13,4,306,100,24.536
2,13,3,307,500,22.0994
2,13,2,308,100,26.7288
2,13,1,309,100,41.3004
2,13,0,310,300,30.7408
2,14,23,311,400,24.2424
2,14,22,312,1000,21.4577
2,14,21,313,2600,8.60036
2,14,20,314,800,12.8741
2,14,19,315,1100,14.3025
2,14,18,316,800,4.38621
2,14,17,317,200,18.5776
2,14,16,318,1500,11.755
2,14,15,319,1200,20.7034
2,14,13,320,1300,12.9617
2,14,12,321,700,42.2128
2,14,11,322,700,41.1964
2,14,10,323,1400,26.9379
2,14,9,324,4000,14.2804
2,14,8,325,1000,20.2602
2,14,7,326,600,25.9485
2,14,6,327,500,20.6335
2,14,5,328,200,35.7418
2,14,4,329,200,31.457
2,14,3,330,500,34.1249
2,14,2,331,100,38.7542
2,14,1,332,100,41.0289
2,14,0,333,500,42.7662
2,15,23,334,300,27.7996
2,15,22,335,500,28.952
2,15,21,336,1200,16.0947
2,15,20,337,600,16.4313
2,15,19,338,1600,7.50897
2,15,18,339,1300,16.5867
2,15,17,340,500,3.19872
2,15,16,341,2800,9.20794
2,15,14,342,1200,21.0301
2,15,13,343,700,33.9918
2,15,12,344,600,45.77
2,15,11,345,700,48.7013
2,15,10,346,1400,34.5361
2,15,9,347,4400,21.2668
2,15,8,348,1400,27.2467
2,15,7,349,2200,10.0136
2,15,6,350,1400,5.25468
2,15,5,351,900,19.807
2,15,4,352,500,37.3807
2,15,3,353,800,40.0485
2,15,2,354,200,44.6779
2,15,1,355,400,25.0941
2,15,0,356,500,48.6899
2,16,23,357,300,36.0646
2,16,22,358,600,33.2799
2,16,21,359,1700,20.4225
2,16,20,360,600,24.6963
2,16,19,361,1700,16.4574
2,16,18,362,1700,7.37874
2,16,17,363,600,12.1471
2,16,15,364,2800,8.94838
2,16,14,365,1500,11.8222
2,16,13,366,700,24.7838
2,16,12,367,500,46.7376
2,16,11,368,600,43.7064
2,16,10,369,1000,29.4478
2,16,9,370,3900,16.1785
2,16,8,371,900,22.1583
2,16,7,372,1400,18.962
2,16,6,373,1000,14.2031
2,16,5,374,500,28.7554
2,16,4,375,200,33.3551
2,16,3,376,500,36.023
2,16,2,377,100,40.6523
2,16,1,378,200,34.0425
2,16,0,379,400,44.6643
2,17,22,380,100,25.7533
2,17,21,381,300,12.896
2,17,20,382,100,13.2326
2,17,19,383,400,4.31026
2,17,18,384,300,14.7548
2,17,16,385,600,12.4163
2,17,15,386,500,3.20841
2,17,14,387,200,19.1982
2,17,13,388,100,32.1599
2,17,12,389,100,42.5713
2,17,11,390,200,45.6051
2,17,10,391,200,37.7446
2,17,9,392,700,24.4752
2,17,8,393,200,26.4542
2,17,7,394,300,7.3709
2,17,6,395,200,2.05596
2,17,5,396,100,17.1642
2,17,3,397,100,37.4058
2,17,0,398,100,46.0471
2,18,23,399,100,28.6859
2,18,22,400,300,25.9011
2,18,21,401,1200,13.0438
2,18,20,402,400,17.3175
2,18,19,403,1200,9.91629
2,18,17,404,300,14.1913
2,18,16,405,1700,7.36883
2,18,15,406,1300,16.3172
2,18,14,407,800,4.44344
2,18,13,408,300,17.4051
2,18,12,409,300,46.6563
2,18,11,410,300,45.6399
2,18,10,411,400,31.3813
2,18,9,412,1800,18.7238
2,18,8,413,400,24.7037
2,18,7,414,700,21.5622
2,18,6,415,400,16.2473
2,18,5,416,200,31.3556
2,18,4,417,100,35.9005
2,18,3,418,200,38.5683
2,18,1,419,100,36.6427
2,18,0,420,300,47.2096
2,19,23,421,400,20.2906
2,19,22,422,700,21.4431
2,19,21,423,2400,8.58572
2,19,20,424,1200,8.9223
2,19,18,425,1200,10.4445
2,19,17,426,400,4.27505
2,19,16,427,1700,16.6914
2,19,15,428,1600,7.48346
2,19,14,429,1100,14.888
2,19,13,430,500,27.8496
2,19,12,431,600,38.2611
2,19,11,432,500,41.2949
2,19,10,433,600,41.8258
2,19,9,434,2500,28.7503
2,19,8,435,600,30.7293
2,19,7,436,900,11.646
2,19,6,437,500,6.33101
2,19,5,438,300,21.4393
2,19,4,439,100,39.013
2,19,3,440,300,41.6809
2,19,1,441,100,26.7264
2,19,0,442,300,49.3333
2,20,23,443,500,11.3683
2,20,22,444,700,15.3172
2,20,21,445,1800,4.45198
2,20,19,446,1200,8.40623
2,20,18,447,400,17.7284
2,20,17,448,100,12.6813
2,20,16,449,600,25.0972
2,20,15,450,600,15.8897
2,20,14,451,800,13.3421
2,20,13,452,400,24.3647
2,20,12,453,600,29.3388
2,20,11,454,300,32.3726
2,20,10,455,400,38.3409
2,20,9,456,1200,27.6225
2,20,8,457,300,33.6024
2,20,7,458,400,20.0522
2,20,6,459,200,14.7372
2,20,5,460,100,29.8455
2,20,4,461,100,43.187
2,20,3,462,200,40.7504
2,20,0,463,100,40.411
2,21,23,464,1100,15.6421
2,21,22,465,2100,12.8573
2,21,20,466,1800,4.27372
2,21,19,467,2400,8.26289
2,21,18,468,1200,13.2764
2,21,17,469,300,12.5379
2,21,16,470,1700,20.6452
2,21,15,471,1200,15.7464
2,21,14,472,2600,8.89016
2,21,13,473,1200,21.8518
2,21,12,474,1300,33.6125
2,21,11,475,700,36.6463
2,21,10,476,1100,35.828
2,21,9,477,2600,23.1705
2,21,8,478,700,29.1504
2,21,7,479,500,19.9088
2,21,6,480,500,14.5939
2,21,5,481,200,29.7022
2,21,4,482,200,40.3472
2,21,3,483,400,43.015
2,21,2,484,100,40.6727
2,21,1,485,100,34.9893
2,21,0,486,400,44.6847
2,22,23,487,700,4.05773
2,22,21,488,2100,12.4614
2,22,20,489,700,14.9207
2,22,19,490,700,20.7243
2,22,18,491,300,25.7378
2,22,17,492,100,24.9993
2,22,16,493,600,33.1066
2,22,15,494,500,28.2078
2,22,14,495,1000,21.3516
2,22,13,496,1100,9.04752
2,22,12,497,800,22.0282
2,22,11,498,700,25.0619
2,22,10,499,1300,23.0237
2,22,9,500,1800,35.3438
2,22,8,501,500,41.3236
2,22,7,502,300,32.3702
2,22,6,503,200,27.0553
2,22,5,504,100,42.1636
2,22,4,505,100,33.5835
2,22,3,506,500,31.147
2,22,2,507,100,29.0884
2,22,0,508,300,33.1004
2,23,22,509,700,3.94883
2,23,21,510,1100,15.315
2,23,20,511,500,10.863
2,23,19,512,400,19.2692
2,23,18,513,100,28.5913
2,23,16,514,300,35.9602
2,23,15,515,300,26.7527
2,23,14,516,400,24.2051
2,23,13,517,400,12.9963
2,23,12,518,700,17.9704
2,23,11,519,500,21.0042
2,23,10,520,600,26.9725
2,23,9,521,800,38.4855
2,23,8,522,200,42.0594
2,23,7,523,200,30.9152
2,23,6,524,100,25.6002
2,23,5,525,100,40.7085
2,23,3,526,200,29.3821
2,23,0,527,100,29.0426
3,0,23,0,100,32.1169
3,0,22,1,300,29.4335
3,0,21,2,400,27.1169
3,0,20,3,100,29.1169
3,0,19,4,300,33.4649
3,0,18,5,300,28.3162
3,0,17,6,100,28.7083
3,0,16,7,400,26.3162
3,0,15,8,500,24.3162
3,0,14,9,500,24.1169
3,0,13,10,300,18.4388
3,0,12,11,500,11.5185
3,0,11,12,200,8.43881
3,0,10,13,500,14.4388
3,0,9,14,1300,20.3162
3,0,8,15,500,61.3729
3,0,7,16,800,29.3162
3,0,6,17,500,30.823
3,0,5,18,300,31.3162
3,0,4,19,200,19.4022
3,0,3,20,500,13.7574
3,0,2,21,100,4.01146
3,0,1,22,100,6
3,1,21,23,100,1.73508e+38
3,1,19,24,100,1.73508e+38
3,1,18,25,100,1.73508e+38
3,1,16,26,200,1.73508e+38
3,1,15,27,400,1.73508e+38
3,1,14,28,100,1.73508e+38
3,1,13,29,100,1.73508e+38
3,1,12,30,300,1.73508e+38
3,1,11,31,100,1.73508e+38
3,1,10,32,200,1.73508e+38
3,1,9,33,600,1.73508e+38
3,1,8,34,200,1.73508e+38
3,1,7,35,400,1.73508e+38
3,1,6,36,200,1.73508e+38
3,1,5,37,400,1.73508e+38
3,1,4,38,100,1.73508e+38
3,1,3,39,200,1.73508e+38
3,1,2,40,100,1.73508e+38
3,1,0,41,100,6
3,2,22,42,100,25.422
3,2,21,43,100,23.1055
3,2,16,44,100,22.3047
3,2,15,45,200,20.3047
3,2,14,46,100,20.1055
3,2,13,47,100,14.4274
3,2,12,48,100,7.50701
3,2,11,49,200,4.42735
3,2,10,50,300,10.4274
3,2,9,51,300,16.3047
3,2,8,52,100,57.3614
3,2,7,53,200,25.3047
3,2,6,54,100,26.8115
3,2,5,55,300,27.3047
3,2,4,56,100,15.3908
3,2,3,57,200,9.74598
3,2,1,58,100,32.6909
3,2,0,59,100,4.00996
3,3,23,60,200,36.2266
3,3,22,61,500,33.5431
3,3,21,62,400,31.2266
3,3,20,63,200,33.2266
3,3,19,64,300,37.5746
3,3,18,65,200,32.4259
3,3,17,66,100,32.818
3,3,16,67,500,30.4259
3,3,15,68,800,28.4259
3,3,14,69,500,28.2266
3,3,13,70,500,22.5485
3,3,12,71,600,15.6281
3,3,11,72,600,12.5485
3,3,10,73,1400,18.5485
3,3,9,74,1200,24.4259
3,3,8,75,700,65.4826
3,3,7,76,700,24.7679
3,3,6,77,400,34.9326
3,3,5,78,400,22.7659
3,3,4,79,500,5.6448
3,3,2,80,200,8.12114
3,3,1,81,200,28.152
3,3,0,82,500,12.1311
3,4,22,83,100,44.4416
3,4,21,84,200,42.125
3,4,20,85,100,44.125
3,4,19,86,100,33.272
3,4,18,87,100,28.1234
3,4,16,88,200,26.1234
3,4,15,89,500,24.1233
3,4,14,90,200,39.125
3,4,13,91,100,33.4469
3,4,12,92,200,26.5266
3,4,11,93,200,23.4469
3,4,10,94,500,29.4469
3,4,9,95,1000,28.1233
3,4,8,96,800,69.18
3,4,7,97,500,19.1231
3,4,6,98,200,30.6301
3,4,5,99,200,17.1211
3,4,3,100,500,10.8984
3,4,2,101,100,19.0196
3,4,1,102,100,22.5072
3,4,0,103,200,23.0295
3,5,23,104,100,33.6804
3,5,22,105,100,30.9969
3,5,21,106,200,28.6804
3,5,20,107,100,30.6804
3,5,19,108,300,16.151
3,5,18,109,200,11.0023
3,5,17,110,100,11.3944
3,5,16,111,500,9.00228
3,5,15,112,900,7.00228
3,5,14,113,200,25.6804
3,5,13,114,100,20.0023
3,5,12,115,200,25.0819
3,5,11,116,200,22.0023
3,5,10,117,400,16.0023
3,5,9,118,800,11.0023
3,5,8,119,400,52.059
3,5,7,120,800,2.002
3,5,6,121,400,13.509
3,5,4,122,200,10.5676
3,5,3,123,400,21.466
3,5,2,124,300,26.6227
3,5,1,125,400,5.38616
3,5,0,126,300,11.3862
3,6,23,127,100,33.0918
3,6,22,128,200,30.4084
3,6,21,129,500,28.0918
3,6,20,130,200,30.0918
3,6,19,131,500,6.86152
3,6,18,132,400,10.4137
3,6,17,133,200,2.10498
3,6,16,134,1000,8.41372
3,6,15,135,1400,6.41372
3,6,14,136,500,25.0918
3,6,13,137,200,19.4137
3,6,12,138,400,24.4934
3,6,11,139,700,21.4137
3,6,10,140,500,15.4137
3,6,9,141,1900,10.4137
3,6,8,142,600,51.4704
3,6,7,143,1000,11.4137
3,6,5,144,400,13.4137
3,6,4,145,200,23.9813
3,6,3,146,400,34.8797
3,6,2,147,100,26.0341
3,6,1,148,200,18.7999
3,6,0,149,500,24.7999
3,7,23,150,200,31.6784
3,7,22,151,300,28.9949
3,7,21,152,500,26.6784
3,7,20,153,400,28.6784
3,7,19,154,900,14.149
3,7,18,155,700,9.00028
3,7,17,156,300,9.39242
3,7,16,157,1400,7.00028
3,7,15,158,2200,5.00028
3,7,14,159,600,23.6784
3,7,13,160,400,18.0003
3,7,12,161,600,23.0799
3,7,11,162,600,20.0003
3,7,10,163,800,14.0003
3,7,9,164,1600,9.00028
3,7,8,165,800,50.057
3,7,6,166,1000,11.507
3,7,5,167,800,2
3,7,4,168,500,12.5676
3,7,3,169,700,23.466
3,7,2,170,200,24.6207
3,7,1,171,400,7.38616
3,7,0,172,800,13.3862
3,8,23,173,200,40.2573
3,8,22,174,500,37.5738
3,8,21,175,700,35.2573
3,8,20,176,300,37.2573
3,8,19,177,600,30.7279
3,8,18,178,400,25.5792
3,8,17,179,200,25.9713
3,8,16,180,900,23.5792
3,8,15,181,1400,21.5792
3,8,14,182,900,32.2573
3,8,13,183,600,26.5792
3,8,12,184,600,31.6589
3,8,11,185,600,28.5792
3,8,10,186,1400,22.5792
3,8,9,187,2800,17.5792
3,8,7,188,800,26.5792
3,8,6,189,600,28.086
3,8,5,190,400,28.5792
3,8,4,191,800,39.1468
3,8,3,192,700,42.9456
3,8,2,193,100,33.1996
3,8,1,194,200,33.9654
3,8,0,195,500,37.2096
3,9,23,196,800,22.6781
3,9,22,197,1800,19.9946
3,9,21,198,2600,17.6781
3,9,20,199,1200,19.6781
3,9,19,200,2500,13.1487
3,9,18,201,1800,8
3,9,17,202,700,8.39214
3,9,16,203,3900,6
3,9,15,204,4400,4
3,9,14,205,4000,14.6781
3,9,13,206,2100,9
3,9,12,207,1900,14.0797
3,9,11,208,2000,11
3,9,10,209,4000,5
3,9,8,210,2800,41.0567
3,9,7,211,1600,9
3,9,6,212,1900,10.5068
3,9,5,213,800,11
3,9,4,214,1000,21.5676
3,9,3,215,1200,25.3664
3,9,2,216,300,15.6204
3,9,1,217,600,16.3862
3,9,0,218,1300,19.6304
3,10,23,219,600,17.6781
3,10,22,220,1300,14.9946
3,10,21,221,1100,12.6781
3,10,20,222,400,14.6781
3,10,19,223,600,19.0261
3,10,18,224,400,13.8774
3,10,17,225,100,14.2695
3,10,16,226,1000,11.8774
3,10,15,227,1400,9.87739
3,10,14,228,1400,9.67813
3,10,13,229,1600,4
3,10,12,230,1000,9.07966
3,10,11,231,1400,6
3,10,9,232,3900,5.87739
3,10,8,233,1400,46.9341
3,10,7,234,800,14.8774
3,10,6,235,500,16.3842
3,10,5,236,400,16.8774
3,10,4,237,500,26.0112
3,10,3,238,1500,20.3664
3,10,2,239,300,10.6204
3,10,1,240,200,22.2636
3,10,0,241,500,14.6304
3,11,23,242,500,23.6781
3,11,22,243,700,20.9946
3,11,21,244,700,18.6781
3,11,20,245,300,20.6781
3,11,19,246,400,25.0261
3,11,18,247,300,19.8774
3,11,17,248,200,20.2695
3,11,16,249,600,17.8774
3,11,15,250,700,15.8774
3,11,14,251,700,15.6781
3,11,13,252,700,10
3,11,12,253,1300,3.07966
3,11,10,254,1400,6
3,11,9,255,2000,11.8774
3,11,8,256,600,52.9341
3,11,7,257,600,20.8774
3,11,6,258,700,22.3842
3,11,5,259,200,22.8774
3,11,4,260,200,20.0112
3,11,3,261,600,14.3664
3,11,2,262,200,4.62041
3,11,1,263,100,28.2636
3,11,0,264,200,8.63037
3,12,23,265,800,26.8084
3,12,22,266,800,24.125
3,12,21,267,1300,21.8084
3,12,20,268,600,23.8084
3,12,19,269,600,28.1564
3,12,18,270,300,23.0077
3,12,17,271,100,23.3999
3,12,16,272,500,21.0077
3,12,15,273,600,19.0077
3,12,14,274,700,18.8084
3,12,13,275,600,13.1303
3,12,11,276,1300,3.13032
3,12,10,277,1000,9.13032
3,12,9,278,1900,15.0077
3,12,8,279,600,56.0644
3,12,7,280,600,24.0077
3,12,6,281,400,25.5145
3,12,5,282,200,26.0077
3,12,4,283,200,23.1415
3,12,3,284,600,17.4967
3,12,2,285,100,7.75073
3,12,1,286,300,31.3939
3,12,0,287,500,11.7607
3,13,23,288,400,13.6781
3,13,22,289,1100,10.9946
3,13,21,290,1200,8.67813
3,13,20,291,400,10.6781
3,13,19,292,500,23.0261
3,13,18,293,300,17.8774
3,13,17,294,100,18.2695
3,13,16,295,700,15.8774
3,13,15,296,700,13.8774
3,13,14,297,1300,5.67813
3,13,12,298,600,13.0797
3,13,11,299,700,10
3,13,10,300,1600,4
3,13,9,301,2100,9.87739
3,13,8,302,600,50.9341
3,13,7,303,400,18.8774
3,13,6,304,200,20.3842
3,13,5,305,100,20.8774
3,13,4,306,100,30.0112
3,13,3,307,500,24.3664
3,13,2,308,100,14.6204
3,13,1,309,100,26.2636
3,13,0,310,300,18.6304
3,14,23,311,400,8
3,14,22,312,1000,18.5997
3,14,21,313,2600,3
3,14,20,314,800,5
3,14,19,315,1100,30.6312
3,14,18,316,800,25.4825
3,14,17,317,200,25.8746
3,14,16,318,1500,23.4825
3,14,15,319,1200,21.4825
3,14,13,320,1300,7.60509
3,14,12,321,700,20.6847
3,14,11,322,700,17.6051
3,14,10,323,1400,11.6051
3,14,9,324,4000,17.4825
3,14,8,325,1000,58.5392
3,14,7,326,600,26.4825
3,14,6,327,500,27.9892
3,14,5,328,200,28.4825
3,14,4,329,200,37.6163
3,14,3,330,500,31.9715
3,14,2,331,100,22.2255
3,14,1,332,100,33.8686
3,14,0,333,500,26.2355
3,15,23,334,300,26.6781
3,15,22,335,500,23.9946
3,15,21,336,1200,21.6781
3,15,20,337,600,23.6781
3,15,19,338,1600,9.14869
3,15,18,339,1300,4
3,15,17,340,500,4.39214
3,15,16,341,2800,2
3,15,14,342,1200,18.6781
3,15,13,343,700,13
3,15,12,344,600,18.0797
3,15,11,345,700,15
3,15,10,346,1400,9
3,15,9,347,4400,4
3,15,8,348,1400,45.0567
3,15,7,349,2200,5
3,15,6,350,1400,6.50676
3,15,5,351,900,7
3,15,4,352,500,17.5676
3,15,3,353,800,28.466
3,15,2,354,200,19.6204
3,15,1,355,400,12.3862
3,15,0,356,500,18.3862
3,16,23,357,300,28.6781
3,16,22,358,600,25.9946
3,16,21,359,1700,23.6781
3,16,20,360,600,25.6781
3,16,19,361,1700,11.1487
3,16,18,362,1700,2
3,16,17,363,600,6.39214
3,16,15,364,2800,2
3,16,14,365,1500,20.6781
3,16,13,366,700,15
3,16,12,367,500,20.0797
3,16,11,368,600,17
3,16,10,369,1000,11
3,16,9,370,3900,6
3,16,8,371,900,47.0567
3,16,7,372,1400,7
3,16,6,373,1000,8.50676
3,16,5,374,500,9
3,16,4,375,200,19.5676
3,16,3,376,500,30.466
3,16,2,377,100,21.6204
3,16,1,378,200,14.3862
3,16,0,379,400,20.3862
3,17,22,380,100,28.3034
3,17,21,381,300,25.9869
3,17,20,382,100,27.9869
3,17,19,383,400,4.75655
3,17,18,384,300,8.30874
3,17,16,385,600,6.30874
3,17,15,386,500,4.30874
3,17,14,387,200,22.9869
3,17,13,388,100,17.3087
3,17,12,389,100,22.3884
3,17,11,390,200,19.3087
3,17,10,391,200,13.3087
3,17,9,392,700,8.30874
3,17,8,393,200,49.3654
3,17,7,394,300,9.30874
3,17,6,395,200,2.11462
3,17,5,396,100,11.3087
3,17,3,397,100,32.7747
3,17,0,398,100,22.6949
3,18,23,399,100,30.6781
3,18,22,400,300,27.9946
3,18,21,401,1200,25.6781
3,18,20,402,400,27.6781
3,18,19,403,1200,13.1487
3,18,17,404,300,8.39214
3,18,16,405,1700,2
3,18,15,406,1300,4
3,18,14,407,800,22.6781
3,18,13,408,300,17
3,18,12,409,300,22.0797
3,18,11,410,300,19
3,18,10,411,400,13
3,18,9,412,1800,8
3,18,8,413,400,49.0567
3,18,7,414,700,9
3,18,6,415,400,10.5068
3,18,5,416,200,11
3,18,4,417,100,21.5676
3,18,3,418,200,32.466
3,18,1,419,100,16.3862
3,18,0,420,300,22.3862
3,19,23,421,400,29.1021
3,19,22,422,700,33.0478
3,19,21,423,2400,28.1021
3,19,20,424,1200,26.1021
3,19,18,425,1200,13.0532
3,19,17,426,400,4.74442
3,19,16,427,1700,11.0532
3,19,15,428,1600,9.05316
3,19,14,429,1100,27.7313
3,19,13,430,500,22.0532
3,19,12,431,600,27.1328
3,19,11,432,500,24.0532
3,19,10,433,600,18.0532
3,19,9,434,2500,13.0532
3,19,8,435,600,54.1099
3,19,7,436,900,14.0532
3,19,6,437,500,6.85904
3,19,5,438,300,16.0532
3,19,4,439,100,26.6207
3,19,3,440,300,37.5192
3,19,1,441,100,21.4393
3,19,0,442,300,27.4393
3,20,23,443,500,3
3,20,22,444,700,23.5997
3,20,21,445,1800,2
3,20,19,446,1200,26.1021
3,20,18,447,400,30.4825
3,20,17,448,100,30.8465
3,20,16,449,600,28.4825
3,20,15,450,600,26.4825
3,20,14,451,800,5
3,20,13,452,400,12.6051
3,20,12,453,600,25.6847
3,20,11,454,300,22.6051
3,20,10,455,400,16.6051
3,20,9,456,1200,22.4825
3,20,8,457,300,63.5392
3,20,7,458,400,31.4825
3,20,6,459,200,32.9611
3,20,5,460,100,33.4825
3,20,4,461,100,42.6163
3,20,3,462,200,36.9715
3,20,0,463,100,31.2355
3,21,23,464,1100,5
3,21,22,465,2100,21.5997
3,21,20,466,1800,2
3,21,19,467,2400,28.1021
3,21,18,468,1200,28.4825
3,21,17,469,300,28.8746
3,21,16,470,1700,26.4825
3,21,15,471,1200,24.4825
3,21,14,472,2600,3
3,21,13,473,1200,10.6051
3,21,12,474,1300,23.6847
3,21,11,475,700,20.6051
3,21,10,476,1100,14.6051
3,21,9,477,2600,20.4825
3,21,8,478,700,61.5392
3,21,7,479,500,29.4825
3,21,6,480,500,30.9892
3,21,5,481,200,31.4825
3,21,4,482,200,40.6163
3,21,3,483,400,34.9715
3,21,2,484,100,25.2255
3,21,1,485,100,36.8686
3,21,0,486,400,29.2355
3,22,23,487,700,20.1271
3,22,21,488,2100,15.1271
3,22,20,489,700,17.1271
3,22,19,490,700,29.4751
3,22,18,491,300,24.3264
3,22,17,492,100,24.7186
3,22,16,493,600,22.3264
3,22,15,494,500,20.3264
3,22,14,495,1000,12.1271
3,22,13,496,1100,6.44902
3,22,12,497,800,19.5287
3,22,11,498,700,16.449
3,22,10,499,1300,10.449
3,22,9,500,1800,16.3264
3,22,8,501,500,57.3831
3,22,7,502,300,25.3264
3,22,6,503,200,26.8332
3,22,5,504,100,27.3264
3,22,4,505,100,36.4602
3,22,3,506,500,30.8154
3,22,2,507,100,21.0694
3,22,0,508,300,25.0794
3,23,22,509,700,26.5997
3,23,21,510,1100,5
3,23,20,511,500,3
3,23,19,512,400,29.1021
3,23,18,513,100,33.4825
3,23,16,514,300,31.4825
3,23,15,515,300,29.4825
3,23,14,516,400,8
3,23,13,517,400,15.6051
3,23,12,518,700,28.6847
3,23,11,519,500,25.6051
3,23,10,520,600,19.6051
3,23,9,521,800,25.4825
3,23,8,522,200,66.5392
3,23,7,523,200,34.4825
3,23,6,524,100,35.9611
3,23,5,525,100,36.4825
3,23,3,526,200,39.9715
3,23,0,527,100,34.2355
4,0,23,0,100,29.2465
4,0,22,1,300,33.3977
4,0,21,2,400,43.6495
4,0,20,3,100,41.4629
4,0,19,4,300,35.2015
4,0,18,5,300,45.1725
4,0,17,6,100,30.8769
4,0,16,7,400,41.0763
4,0,15,8,500,32.1641
4,0,14,9,500,41.3754
4,0,13,10,300,31.5579
4,0,12,11,500,11.0563
4,0,11,12,200,8.0248
4,0,10,13,500,16.6529
4,0,9,14,1300,27.7157
4,0,8,15,500,22.0507
4,0,7,16,800,23.1495
4,0,6,17,500,28.8144
4,0,5,18,300,14.2583
4,0,4,19,200,10.9023
4,0,3,20,500,8.37928
4,0,2,21,100,4.00175
4,0,1,22,100,6.00025
4,1,21,23,100,37.6492
4,1,19,24,100,29.2013
4,1,18,25,100,39.1722
4,1,16,26,200,35.0761
4,1,15,27,400,26.1639
4,1,14,28,100,43.5768
4,1,13,29,100,42.8265
4,1,12,30,300,30.7975
4,1,11,31,100,27.7659
4,1,10,32,200,27.9214
4,1,9,33,600,34.2578
4,1,8,34,200,28.5928
4,1,7,35,400,17.1493
4,1,6,36,200,22.8141
4,1,5,37,400,8.25802
4,1,4,38,100,17.4444
4,1,3,39,200,19.6478
4,1,2,40,100,23.7429
4,1,0,41,100,6.01199
4,2,22,42,100,29.396
4,2,21,43,100,41.5675
4,2,16,44,100,38.633
4,2,15,45,200,46.9103
4,2,14,46,100,37.3737
4,2,13,47,100,27.5562
4,2,12,48,100,7.05459
4,2,11,49,200,4.02304
4,2,10,50,300,12.6512
4,2,9,51,300,23.714
4,2,8,52,100,18.0489
4,2,7,53,200,37.8957
4,2,6,54,100,43.5605
4,2,5,55,300,30.4822
4,2,4,56,100,6.90057
4,2,3,57,200,4.37752
4,2,1,58,100,66.7613
4,2,0,59,100,72.7733
4,3,23,60,200,29.3399
4,3,22,61,500,32.5085
4,3,21,62,400,42.3394
4,3,20,63,200,41.5562
4,3,19,64,300,45.5702
4,3,18,65,200,37.57
4,3,17,66,100,41.2455
4,3,16,67,500,34.2555
4,3,15,68,800,42.5328
4,3,14,69,500,32.9961
4,3,13,70,500,23.1786
4,3,12,71,600,11.1497
4,3,11,72,600,8.11814
4,3,10,73,1400,8.27363
4,3,9,74,1200,19.3364
4,3,8,75,700,13.6714
4,3,7,76,700,33.5182
4,3,6,77,400,39.183
4,3,5,78,400,26.1047
4,3,4,79,500,2.52304
4,3,2,80,200,4.0951
4,3,1,81,200,62.3838
4,3,0,82,500,68.3958
4,4,22,83,100,34.7119
4,4,21,84,200,39.8163
4,4,20,85,100,43.7597
4,4,19,86,100,43.0471
4,4,18,87,100,35.047
4,4,16,88,200,31.7324
4,4,15,89,500,40.0097
4,4,14,90,200,30.4731
4,4,13,91,100,25.3821
4,4,12,92,200,13.3531
4,4,11,93,200,10.3216
4,4,10,94,500,10.4771
4,4,9,95,1000,16.8134
4,4,8,96,800,11.1484
4,4,7,97,500,30.9952
